"b656bce17d6a41c7bfd9cce5d819a1ca",	zcc7645	dyc5958
"cc740fcc98ef4e87b0bda355af2bfc3b",	jyq0001	xd0001
"47f890bbdc3246f78cb6f4ff9172fbd1",	pzq981	lsp5365
"7a0299388b1146279a40dc5d9574dc29",	xf0001	xd0001
"005e6a7cb4de40ad9b4ac62a8d5d7bfd",	nhx0002	nhx0001
"3ac04fe40e5e4cb0828961095ba051bb",	nhx0003	nhx0001
"1923b7ccae64401cbe800f54a8a602f2",	nhx0004	nhx0001
"8e17b21f160149e181e87c24500f7e56",	nhx0005	nhx0001
"024828b93ba4408e83cc84fb8f4a0d05",	nhx0006	nhx0001
"9f09634b483240c890be94178e568062",	lxa0001	lby0001
"ebad539d2630491f991579cc90f53d57",	lxa0002	lxa0001
"58e7a4e2472d42e59ba0c5ea2c0595c0",	lxa0003	lxa0001
"cbf32a01b16442a3a1e250b9936c4338",	cm0001	zj0001
"b1988a2faf254165b9727c37d446419a",	wjx5972	wjx5971
"103d8d86052e4a50bd6e87c254d44f3d",	wwh0003	zhm016
"8378f8a8f6634896beb54ae2846d4b44",	lwg0666	lwg0664
"3ea0b42e4b2f4297888f22e7d680ddc9",	ymf4829	lcl5269
"e934a02190f448c7b01c13f4050ad2cb",	jwx0001	wxx0001
"240a713a32ba445bba059e405da8e9a7",	hgy9765	lxh0176
"190e70f487954c4f9993422c728e0df2",	yar9309	tsy9682
"94bd6c2c84be495e9c28f59b05bf6611",	tsy9683	tsy9682
"10eb98e311f04227b9472cec41c9bc8b",	qrz3147	qrz3146
"4df9e69a2da34225bfe752b5cdfdedd6",	qrz3148	qrz3147
"9092e281906146939436048ab7ad444c",	qgp9832	qgp9831
"c3ca11efeb5046ca8670ce265d083d40",	qgp9833	qgp9832
"a7ce389221aa42cf9b0501cb1422870a",	lt0001	zxy8827
"e89c14ba12684943aa1a37c94501d175",	lt0002	zxy8827
"687264c7cf3a4852952123754f100af0",	lt0003	zxy8827
"1c643fba7d794580ba9e8e855c3ab425",	lt0004	zxy8827
"5ecb7c69a4f944fd99a064325696e46c",	lt0005	zxy8827
"4e0ebbe563574106b4cc7463670314f8",	lt0006	zxy8827
"ae1d3a8c781e4c6a86d5240ac08b4c94",	lt0007	zxy8827
"d8ded8f35d7f4e9081710b958b429687",	tcc0001	zxy8827
"ec8aa1451665464688b37d45e46c82fc",	tcc0002	zxy8827
"be95a39259ff46b1a02e461884cbc5e0",	tcc0003	zxy8827
"4d759061645d4f3cb3400b6f484d7cff",	TCC001	zxy8827
"ec9720c935a04db3bd14703e0c5bb9fe",	TCC002	zxy8827
"7135728053e743ebbae66f7a3c714d65",	TCC003	zxy8827
"25739af6f40f4565b14cdb358ee7875f",	wdy2927	wdy2926
"af429d52cacb47b8a7a22b69a9907592",	lm8831	lm8826
"2cbe9dd0dd8343e29f59b42493c12ed5",	hn7747	cxl1090
"d17a9b6983a14b7099038f8c46065197",	lh7747	cxl1090
"978aa26f28f2444d9b4541d77967bddd",	qq3396	cxl1090
"82aaca70ecb240a48fe085172bc97f06",	cmy7716	cxl1090
"38ae14c43dac4ba3a2036c2f85b0fa11",	hqx8736	zxy8827



1038


827

211




用户名,矿机原价格, 矿机总收益,矿机剩余总收益, (相减)*0.7, TCC points,




